Train Loss,Validation Loss,Accuracy,Precision,Recall,F1 Score
4.967686044252836,4.859831015268962,0.017978620019436346,0.02018099690841303,0.017978620019436346,0.01628897553169954
4.727281856536865,4.625629689958361,0.038386783284742466,0.03767930835161525,0.038386783284742466,0.03269138762150141
4.49531963788546,4.399923801422119,0.06462585034013606,0.055396331006117946,0.06462585034013606,0.05168827900047577
4.266495814690223,4.182743443383111,0.1054421768707483,0.09773344072034576,0.1054421768707483,0.0866734491619734
4.052896092488216,3.974571784337362,0.1598639455782313,0.15586195477968678,0.1598639455782313,0.1370633096445324
3.8448414362393892,3.7749948501586914,0.22011661807580174,0.2353430340181235,0.22011661807580174,0.1955602277714437
3.6477851207439715,3.5842387676239014,0.27745383867832846,0.29555511032385434,0.27745383867832846,0.25150359849974324
3.4577847297375017,3.403052488962809,0.3362487852283771,0.35454612791567297,0.3362487852283771,0.3102339563501497
3.278175269640409,3.22994425561693,0.3872691933916424,0.424539404985559,0.3872691933916424,0.36230123889836563
3.1082437661977913,3.06711483001709,0.4290573372206025,0.4708037584743921,0.4290573372206025,0.4058360604503863
2.950357939646794,2.913245333565606,0.4650145772594752,0.5117908706754292,0.4650145772594752,0.4446482386972674
2.7987879826472355,2.7688694265153675,0.49611273080660834,0.5425491163762475,0.49611273080660834,0.4788621756773644
2.657620074198796,2.633598221672906,0.5276967930029155,0.5657132776180914,0.5276967930029155,0.5105143514701542
2.5254602762369007,2.5073908964792886,0.5461613216715258,0.5851959508090997,0.5461613216715258,0.5313721174166554
2.403008879148043,2.389642980363634,0.5738581146744413,0.606635505391031,0.5738581146744413,0.5594214912316715
2.2896804369412935,2.2814705901675754,0.5898931000971818,0.6190196652062915,0.5898931000971818,0.5759471046503516
2.1828847371614897,2.1803142759535046,0.6020408163265306,0.6257587733318379,0.6020408163265306,0.5888476127048972
2.0863460834209735,2.0866200394100614,0.6209912536443148,0.6531728438531329,0.6209912536443148,0.6100173419438887
1.9966814371255728,2.0005994372897677,0.6365403304178814,0.6640295427670493,0.6365403304178814,0.6259675556037962
1.91497994019435,1.9209839238060846,0.6477162293488824,0.6695311447149016,0.6477162293488824,0.6386633032844711
1.836691902234004,1.8474534882439508,0.6593780369290574,0.6797589875322657,0.6593780369290574,0.6513351181116126
1.7700768269025362,1.7795401281780667,0.6661807580174927,0.6833618283648802,0.6661807580174927,0.6592657160601615
1.7039450517067543,1.7172934876547918,0.6749271137026239,0.6893834320773439,0.6749271137026239,0.6683599619290649
1.641685410646292,1.6596943669848971,0.6836734693877551,0.697529866536099,0.6836734693877551,0.6772923914278134
1.587204780945411,1.6067054404152765,0.6904761904761905,0.7036011654198651,0.6904761904761905,0.6842249165804255
1.5357223620781533,1.5575408935546875,0.6943634596695821,0.70750525432259,0.6943634596695821,0.6884140095773342
1.4892471093397874,1.512196249432034,0.6967930029154519,0.7090699877118787,0.6967930029154519,0.691221106993707
1.4472994107466477,1.4708196587032742,0.6997084548104956,0.7124508702396123,0.6997084548104956,0.6946128222764077
1.4072696410692656,1.4319452577167087,0.7045675413022352,0.7184430168372885,0.7045675413022352,0.6999428065681753
1.3708817555354191,1.395550502671136,0.7084548104956269,0.7221180736462073,0.7084548104956269,0.7042840035276915
1.3335094837042,1.3627824650870428,0.7103984450923226,0.7232445315205674,0.7103984450923226,0.7061013183049978
1.3030431252259476,1.3313610818650987,0.7147716229348883,0.726515372210376,0.7147716229348883,0.7109440637568906
1.272396945953369,1.3024761809243097,0.717687074829932,0.7287277957036501,0.717687074829932,0.713459367901831
1.2455689888734085,1.2756754689746432,0.7215743440233237,0.7324172339798528,0.7215743440233237,0.717598648396072
1.2162773315723125,1.2506306568781536,0.7249757045675413,0.7344808404050158,0.7249757045675413,0.7212193844169161
1.194600561948923,1.227207409010993,0.7288629737609329,0.7389351513977638,0.7288629737609329,0.7251895037562768
1.1697585344314576,1.205099172062344,0.7312925170068028,0.7413784182652279,0.7312925170068028,0.7279850735087638
1.1489983723713801,1.1843916575113933,0.7317784256559767,0.74250712682945,0.7317784256559767,0.7287202405380674
1.1276916421376741,1.1651152902179294,0.7351797862001944,0.7465421458330851,0.7351797862001944,0.7323193557846616
1.1089012402754563,1.1468391683366563,0.7371234207968902,0.7480671977592345,0.7371234207968902,0.7341984721631365
1.0901847573427053,1.1300567256079779,0.7376093294460642,0.7481714838267579,0.7376093294460642,0.7350634553118287
1.0739127168288598,1.1137592924965753,0.7395529640427599,0.7509185500090017,0.7395529640427599,0.7374491517581137
1.057420615049509,1.0982074207729764,0.7400388726919339,0.7510405797910721,0.7400388726919339,0.738020279571182
1.0425799599060646,1.0843248168627422,0.7410106899902819,0.7515892849125585,0.7410106899902819,0.7388485844881583
1.0277289757361778,1.0705151094330683,0.7419825072886297,0.7522452445753353,0.7419825072886297,0.7396605867260646
1.012317153123709,1.0574534601635404,0.7439261418853256,0.7534475448603493,0.7439261418853256,0.7414683818621814
0.9979082877819355,1.045066151354048,0.7468415937803693,0.75602082494375,0.7468415937803693,0.7445660697244921
0.9889349781549894,1.0333730975786846,0.7463556851311953,0.7552771829200622,0.7463556851311953,0.7439783392677
0.9738358378410339,1.0226696862114801,0.749271137026239,0.7579682054353006,0.749271137026239,0.7470534554983301
0.9647874153577365,1.012234283818139,0.7478134110787172,0.7563718624454979,0.7478134110787172,0.7454254887616896
0.9537934596721943,1.0018180343839858,0.7478134110787172,0.7561227494745205,0.7478134110787172,0.7454747746604673
0.9407529693383437,0.9923015965355767,0.7512147716229349,0.7588144308383297,0.7512147716229349,0.748722772332791
0.9319149457491361,0.983331196837955,0.7517006802721088,0.7594716766197285,0.7517006802721088,0.7492019973632796
0.9202825803023118,0.9743996130095588,0.7521865889212828,0.7601296245126681,0.7521865889212828,0.7499139810531508
0.9141051741746756,0.9660540024439493,0.7536443148688047,0.7612379989873064,0.7536443148688047,0.7513698215958559
0.9034539030148433,0.9578150312105814,0.7536443148688047,0.761208939828423,0.7536443148688047,0.7513561042318812
0.8930487596071683,0.9502938787142435,0.7531584062196307,0.760744651674247,0.7531584062196307,0.7508921663089072
0.8856409815641549,0.9432499011357626,0.7536443148688047,0.7613971568095242,0.7536443148688047,0.7512894350029589
0.8765020489692688,0.9363391995429993,0.7541302235179786,0.7618378071569794,0.7541302235179786,0.751946554364202
0.8719372868537902,0.9296651085217794,0.7531584062196307,0.7608662627340645,0.7531584062196307,0.7510449078365208
0.8637993995959942,0.9231598244773017,0.7546161321671526,0.7625403061029739,0.7546161321671526,0.7525422435251201
0.8549819772060101,0.9169120391209921,0.7555879494655005,0.7629403925077404,0.7555879494655005,0.7535765247451071
0.846184685597053,0.9111530383427938,0.7565597667638484,0.7638667058003794,0.7565597667638484,0.7545658525017678
0.8421117681723375,0.9052069981892904,0.7565597667638484,0.7639329854450694,0.7565597667638484,0.7545897888884268
0.8342060034091656,0.8997642993927002,0.7565597667638484,0.7641932433718149,0.7565597667638484,0.7546557315005674
0.8294000634780296,0.894647498925527,0.7570456754130224,0.7652154249479325,0.7570456754130224,0.7554352044084375
0.823722452383775,0.889238801267412,0.7585034013605442,0.7664178977247493,0.7585034013605442,0.7568327242505525
0.8159976959228515,0.8845612274275886,0.7594752186588921,0.7669147343213625,0.7594752186588921,0.7575961631003512
0.8108355613855215,0.8800721168518066,0.7589893100097181,0.7666932844030966,0.7589893100097181,0.7572558808032867
0.8072159354503338,0.8754265705744425,0.7599611273080661,0.7680870336776146,0.7599611273080661,0.7584127242517695
0.7989440477811374,0.8713666598002116,0.7604470359572401,0.768700945918358,0.7604470359572401,0.7590261079073045
0.798093660061176,0.8667188419236077,0.761418853255588,0.7695475497385345,0.761418853255588,0.7600696198118967
0.7905993654177739,0.8626211682955424,0.760932944606414,0.7687625968248729,0.760932944606414,0.7595613162048171
0.7840578491871174,0.8587591383192275,0.761418853255588,0.7690956868556432,0.761418853255588,0.7598664052584185
0.7800966180287875,0.8550535572899712,0.761418853255588,0.7690956868556432,0.761418853255588,0.7598664052584185
0.7767048523976252,0.8512813713815477,0.761418853255588,0.7691048738471231,0.761418853255588,0.7599739169322726
0.7711781877737779,0.8480519321229723,0.7623906705539358,0.7701198303669132,0.7623906705539358,0.7608343884573828
0.7649120569229126,0.8447987569702996,0.7633624878522838,0.7711691885917958,0.7633624878522838,0.7618787618673207
0.7613979156200702,0.840998027059767,0.7628765792031098,0.7704156622920636,0.7628765792031098,0.7614133428997826
0.7565683438227727,0.8374998039669461,0.7638483965014577,0.7709070817722816,0.7638483965014577,0.7622827743885385
0.7539656703288738,0.8345530562930636,0.7648202137998056,0.7716390372965112,0.7648202137998056,0.7631968317835559
0.7477860423234793,0.8314910133679708,0.7648202137998056,0.7714448594398398,0.7648202137998056,0.7629542131531142
0.7454913643690256,0.8286399708853828,0.7653061224489796,0.7719448855407283,0.7653061224489796,0.7635972487332945
0.7396908035645118,0.826259089840783,0.7653061224489796,0.7722772292845727,0.7653061224489796,0.7635867444706231
0.7370083222022423,0.823454307185279,0.7657920310981535,0.7725328634615173,0.7657920310981535,0.763967314359027
0.7329918375382056,0.8204439017507765,0.7648202137998056,0.7717046096936684,0.7648202137998056,0.7632076677055198
0.7303597486936129,0.8178380595313178,0.7662779397473275,0.7739295493040885,0.7662779397473275,0.7649237529706344
0.7257554274338942,0.8154275218645731,0.7653061224489796,0.7727656273374809,0.7653061224489796,0.7639008783891797
0.7240799848849957,0.8128791054089864,0.7667638483965015,0.7747093736809983,0.7667638483965015,0.7655766280454885
0.7213184567598196,0.8108920388751559,0.7653061224489796,0.7728275554541925,0.7653061224489796,0.7639718631041107
0.7167406054643485,0.8086039159033034,0.7672497570456754,0.7745073290555919,0.7672497570456754,0.7659019980355252
0.7121013081990756,0.8063729935222201,0.7672497570456754,0.7747695654694318,0.7672497570456754,0.7659788562027623
0.7085562623464144,0.804071307182312,0.7667638483965015,0.7742348576675313,0.7667638483965015,0.7654380904011457
0.7078984819925749,0.8019401894675361,0.7662779397473275,0.7740441622679822,0.7662779397473275,0.7649886364937974
0.7054933859751775,0.7998826305071512,0.7677356656948494,0.7755376380140246,0.7677356656948494,0.7662903501487897
0.7014183237002446,0.7980587349997627,0.7677356656948494,0.7760765511209259,0.7677356656948494,0.7666867263993259
0.6960710030335646,0.7961398959159851,0.7677356656948494,0.775601323636248,0.7677356656948494,0.7665134712110231
0.6946187221086942,0.7941847112443712,0.7672497570456754,0.7754317017822512,0.7672497570456754,0.7662416967870801
0.6919437692715571,0.7923666967286004,0.7672497570456754,0.7751805265705557,0.7672497570456754,0.7659869086370599
0.6880503544440636,0.7907711267471313,0.7672497570456754,0.7753101720609261,0.7672497570456754,0.7659240878111513
