Train Loss,Validation Loss,Accuracy,Precision,Recall,F1 Score
4.758194035750169,4.5904969109429254,0.028182701652089408,0.023036388570507348,0.028182701652089408,0.021895787351690878
4.475433767758883,4.317002402411567,0.10301263362487852,0.08961105852388782,0.10301263362487852,0.0810122631964926
4.201429689847506,4.050222476323445,0.24392614188532555,0.2570705537558109,0.24392614188532555,0.20956142864762067
3.9335229580218973,3.79003734058804,0.4096209912536443,0.4342225191388625,0.4096209912536443,0.374376992029588
3.672943801146287,3.5379870732625327,0.5272108843537415,0.5420653843410744,0.5272108843537415,0.4935681902311895
3.4212261016552263,3.2941244973076715,0.6282798833819242,0.6556868920114794,0.6282798833819242,0.6037502311373313
3.1779816444103535,3.0596985287136502,0.6890184645286687,0.7216053170582755,0.6890184645286687,0.6715975649840005
2.945221783564641,2.835298538208008,0.7366375121477162,0.7638401789794752,0.7366375121477162,0.7224508123034417
2.72106278859652,2.622185124291314,0.7667638483965015,0.7902152747356899,0.7667638483965015,0.754889565396775
2.512034816008348,2.4210744433932834,0.7944606413994169,0.8114091685696698,0.7944606413994169,0.7839235969347684
2.314253326562735,2.233592987060547,0.8100097181729835,0.8283110188161042,0.8100097181729835,0.8010008200741547
2.1284435969132645,2.0591114626990423,0.8216715257531584,0.8379329046976574,0.8216715257531584,0.8133052946245286
1.9601544325168316,1.899073216650221,0.8309037900874635,0.8444694028474611,0.8309037900874635,0.8233307367220786
1.803963013795706,1.7535373502307467,0.8406219630709426,0.8533902646946065,0.8406219630709426,0.8338701162606383
1.662616834273705,1.6203098826938205,0.8440233236151603,0.8563443403972026,0.8440233236151603,0.8377561409634903
1.5339828216112577,1.501315991083781,0.847910592808552,0.8598037551342268,0.847910592808552,0.8418822572443113
1.4205715766319862,1.3939565817515056,0.8542274052478134,0.8642031922838532,0.8542274052478134,0.8498285402307005
1.3159492529355563,1.2985230816735163,0.8571428571428571,0.8665041099635468,0.8571428571428571,0.8533065712066762
1.2247792335656973,1.2129168113072712,0.8615160349854227,0.8706212820327197,0.8615160349854227,0.8580777059570542
1.143120450239915,1.1374018457200792,0.8615160349854227,0.8694514691151932,0.8615160349854227,0.8582672726645575
1.0707576293211716,1.0700385106934442,0.8639455782312925,0.8718153899789198,0.8639455782312925,0.8606865398270064
